id,sentence,label
cc9d09a2-f8ac-49f8-a6f4-6e3c0b388ea1,"Те осъзнаха, че западните политици могат да бъдат подкупени, че изнасянето на капитал извън страната работи в полза на олигарсите, че антикорупционните закони не се прилагат добре, че западните медии са слаби и че социалните медии са подкопали доверието в традиционните източници на авторитет.",SUBJ
fd5197bd-9b68-4a82-b5e6-a16ab1ee50f7,Меркел също допусна сериозни грешки.,SUBJ
5d8bab0f-7fc8-44b5-b090-177f86d0ac9c,А тя наистина е ефикасна и помага на страдащите.,SUBJ
6f0c373e-8eb8-480d-9498-6cc9826f753d,"А за Съединените щати мога да кажа, че всичко е в ръцете на Тръмп, който точно след 30 дни трябва да стъпи официално в длъжност и предполагам, че една от стъпките, които ще предприеме е да вземе не само вербално страна в това разделение, в този конфликт.",SUBJ
82df4097-7f2f-46ef-aae2-7b2240676943,По добре да бях умрял вчера!,SUBJ
7d57a59c-6eb5-419c-be43-638bf8ac6268,Не си ли взеха поука европейските страни от ситуацията в света?,SUBJ
1990dbf1-caa1-4680-b8c9-b2cceb5a49da,"Да, САЩ е скрития поръчител на убийството на руския посланик в Анкара.",SUBJ
5800d27d-d8d2-4fd0-bbc1-a2226b7fe5fc,Дори 80 годишният Симеон II осъди убийството.,OBJ
76c86634-1d61-45df-b678-8ed1e4a5eea6,"Българските ученици гледаха ""Фермата"" и ""Откраднат живот"" (подобията на биг брадър и сървайвър) и пр. просташки препирни.",SUBJ
fe5436fe-4810-471b-b914-4f88afb6ddf7,"Днес и утре, от 9 до 19 часа, в двора на столичната улица ""Бачо Киро"" 23 някои от най-хубавите заглавия на годината ще се продават на изключително ниски цени – по 1 лв. и по 3 лв., а други – с намаление до 70 %.",OBJ
6f6844ff-3ce5-4559-8599-87a8b0792496,Тя не е канонизирана от Българската православна църква.,OBJ
f1e78c85-9e3b-4e85-8c42-77b3e2e588fd,"И в аварии гинеха, и от стихийни бедствия.",OBJ
428f8d3d-abb1-4e43-8b8f-ac5796dc6897,"След като на Земята останат единици, ще си изберат един Световен управител - антихрист – лъжемисията, служителя на сатана.",SUBJ
